[1] "Exp-Zero"        "1.148104e-05"    "3.194254e-05"    "8.172058e-06"   
Step34822  Qn=1.009e-05  pQn=4.995901  pQmin=5.291522
Step34823  Qn=8.195e-06  pQn=5.086470  pQmin=5.291522
Step34824  Qn=7.841e-06  pQn=5.105644  pQmin=5.291522
Step34825  Qn=7.953e-06  pQn=5.099474  pQmin=5.291522
Step34826  Qn=8.340e-06  pQn=5.078832  pQmin=5.291522
Step34827  Qn=7.909e-06  pQn=5.101882  pQmin=5.291522
Step34828  Qn=7.703e-06  pQn=5.113322  pQmin=5.291522
Step34829  Qn=7.657e-06  pQn=5.115952  pQmin=5.291522
Step34830  Qn=7.667e-06  pQn=5.115395  pQmin=5.291522
Step34831  Qn=1.095e-05  pQn=4.960660  pQmin=5.291522
Step34832  Qn=7.628e-06  pQn=5.117573  pQmin=5.291522
Step34833  Qn=8.550e-06  pQn=5.068046  pQmin=5.291522
Step34834  Qn=4.545e-05  pQn=4.342506  pQmin=5.291522
Step34835  Qn=7.857e-06  pQn=5.104756  pQmin=5.291522
Step34836  Qn=7.790e-06  pQn=5.108452  pQmin=5.291522
Step34837  Qn=1.008e-04  pQn=3.996501  pQmin=5.291522
Step34838  Qn=2.010e-05  pQn=4.696792  pQmin=5.291522
Step34839  Qn=7.884e-06  pQn=5.103256  pQmin=5.291522
Step34840  Qn=7.938e-06  pQn=5.100278  pQmin=5.291522
Step34841  Qn=1.596e-05  pQn=4.797012  pQmin=5.291522
Step34842  Qn=8.001e-06  pQn=5.096839  pQmin=5.291522
Step34843  Qn=9.607e-06  pQn=5.017421  pQmin=5.291522
Step34844  Qn=1.016e-05  pQn=4.993317  pQmin=5.291522
Step34845  Qn=8.173e-06  pQn=5.087604  pQmin=5.291522
Step34846  Qn=8.457e-05  pQn=4.072760  pQmin=5.291522
Step34847  Qn=1.599e-05  pQn=4.796091  pQmin=5.291522
Step34848  Qn=9.052e-06  pQn=5.043232  pQmin=5.291522
Step34849  Qn=9.693e-06  pQn=5.013537  pQmin=5.291522
Step34850  Qn=7.772e-06  pQn=5.109471  pQmin=5.291522
Step34851  Qn=7.785e-06  pQn=5.108757  pQmin=5.291522
Step34852  Qn=3.839e-05  pQn=4.415821  pQmin=5.291522
Step34853  Qn=9.450e-06  pQn=5.024586  pQmin=5.291522
Step34854  Qn=1.425e-05  pQn=4.846044  pQmin=5.291522
Step34855  Qn=9.700e-05  pQn=4.013227  pQmin=5.291522
Step34856  Qn=7.591e-06  pQn=5.119717  pQmin=5.291522
Step34857  Qn=8.291e-06  pQn=5.081388  pQmin=5.291522
Step34858  Qn=7.669e-06  pQn=5.115258  pQmin=5.291522
Step34859  Qn=8.631e-06  pQn=5.063946  pQmin=5.291522
Step34860  Qn=7.744e-06  pQn=5.111057  pQmin=5.291522
Step34861  Qn=2.822e-05  pQn=4.549520  pQmin=5.291522
Step34862  Qn=8.403e-06  pQn=5.075579  pQmin=5.291522
Step34863  Qn=7.993e-06  pQn=5.097315  pQmin=5.291522
Step34864  Qn=2.446e-05  pQn=4.611531  pQmin=5.291522
Step34865  Qn=8.553e-06  pQn=5.067866  pQmin=5.291522
Step34866  Qn=7.557e-06  pQn=5.121658  pQmin=5.291522
Step34867  Qn=7.645e-06  pQn=5.116620  pQmin=5.291522
Step34868  Qn=1.841e-05  pQn=4.734955  pQmin=5.291522
Step34869  Qn=1.614e-05  pQn=4.792185  pQmin=5.291522
Step34870  Qn=7.850e-06  pQn=5.105124  pQmin=5.291522
Step34871  Qn=7.749e-06  pQn=5.110781  pQmin=5.291522
Step34872  Qn=7.780e-06  pQn=5.109048  pQmin=5.291522
Step34873  Qn=9.795e-06  pQn=5.009002  pQmin=5.291522
Step34874  Qn=7.681e-06  pQn=5.114560  pQmin=5.291522
Step34875  Qn=1.002e-05  pQn=4.999339  pQmin=5.291522
Step34876  Qn=8.818e-06  pQn=5.054627  pQmin=5.291522
Step34877  Qn=7.932e-06  pQn=5.100632  pQmin=5.291522
Step34878  Qn=9.469e-05  pQn=4.023696  pQmin=5.291522
Step34879  Qn=7.720e-06  pQn=5.112401  pQmin=5.291522
Step34880  Qn=8.185e-06  pQn=5.086989  pQmin=5.291522
Step34881  Qn=8.437e-06  pQn=5.073792  pQmin=5.291522
Step34882  Qn=2.828e-05  pQn=4.548580  pQmin=5.291522
Step34883  Qn=7.959e-05  pQn=4.099161  pQmin=5.291522
Step34884  Qn=7.579e-06  pQn=5.120414  pQmin=5.291522
Step34885  Qn=3.745e-05  pQn=4.426547  pQmin=5.291522
Step34886  Qn=8.611e-06  pQn=5.064971  pQmin=5.291522
Step34887  Qn=3.201e-05  pQn=4.494685  pQmin=5.291522
Step34888  Qn=8.717e-05  pQn=4.059633  pQmin=5.291522
Step34889  Qn=7.686e-06  pQn=5.114316  pQmin=5.291522
Step34890  Qn=7.932e-06  pQn=5.100593  pQmin=5.291522
Step34891  Qn=7.895e-06  pQn=5.102663  pQmin=5.291522
Step34892  Qn=7.881e-06  pQn=5.103437  pQmin=5.291522
Step34893  Qn=1.963e-05  pQn=4.706995  pQmin=5.291522
Step34894  Qn=1.104e-05  pQn=4.956975  pQmin=5.291522
Step34895  Qn=5.547e-05  pQn=4.255979  pQmin=5.291522
Step34896  Qn=7.931e-06  pQn=5.100690  pQmin=5.291522
Step34897  Qn=8.125e-06  pQn=5.090182  pQmin=5.291522
Step34898  Qn=8.123e-06  pQn=5.090289  pQmin=5.291522
Step34899  Qn=8.127e-06  pQn=5.090059  pQmin=5.291522
Step34900  Qn=7.615e-06  pQn=5.118338  pQmin=5.291522
Step34901  Qn=5.982e-05  pQn=4.223126  pQmin=5.291522
Step34902  Qn=1.326e-05  pQn=4.877401  pQmin=5.291522
Step34903  Qn=8.482e-06  pQn=5.071523  pQmin=5.291522
Step34904  Qn=7.652e-06  pQn=5.116207  pQmin=5.291522
Step34905  Qn=8.766e-06  pQn=5.057198  pQmin=5.291522
Step34906  Qn=8.371e-06  pQn=5.077216  pQmin=5.291522
Step34907  Qn=3.710e-05  pQn=4.430614  pQmin=5.291522
Step34908  Qn=7.923e-06  pQn=5.101109  pQmin=5.291522
Step34909  Qn=7.567e-06  pQn=5.121077  pQmin=5.291522
Step34910  Qn=1.404e-05  pQn=4.852495  pQmin=5.291522
Step34911  Qn=8.375e-06  pQn=5.077029  pQmin=5.291522
Step34912  Qn=7.735e-06  pQn=5.111561  pQmin=5.291522
Step34913  Qn=8.311e-06  pQn=5.080343  pQmin=5.291522
Step34914  Qn=1.943e-05  pQn=4.711553  pQmin=5.291522
Step34915  Qn=7.745e-06  pQn=5.110981  pQmin=5.291522
Step34916  Qn=1.311e-05  pQn=4.882549  pQmin=5.291522
Step34917  Qn=8.902e-06  pQn=5.050500  pQmin=5.291522
Step34918  Qn=7.914e-06  pQn=5.101610  pQmin=5.291522
Step34919  Qn=1.004e-05  pQn=4.998179  pQmin=5.291522
Step34920  Qn=9.106e-06  pQn=5.040675  pQmin=5.291522
Step34921  Qn=9.155e-06  pQn=5.038359  pQmin=5.291522
Step34922  Qn=5.448e-05  pQn=4.263763  pQmin=5.291522
Step34923  Qn=7.879e-06  pQn=5.103506  pQmin=5.291522
Step34924  Qn=1.215e-05  pQn=4.915574  pQmin=5.291522
Step34925  Qn=7.591e-06  pQn=5.119708  pQmin=5.291522
Step34926  Qn=7.691e-06  pQn=5.114028  pQmin=5.291522
Step34927  Qn=8.233e-06  pQn=5.084437  pQmin=5.291522
Step34928  Qn=7.766e-06  pQn=5.109781  pQmin=5.291522
Step34929  Qn=9.735e-06  pQn=5.011652  pQmin=5.291522
Step34930  Qn=8.102e-06  pQn=5.091421  pQmin=5.291522
Step34931  Qn=8.288e-06  pQn=5.081572  pQmin=5.291522
Step34932  Qn=7.723e-06  pQn=5.112230  pQmin=5.291522
Step34933  Qn=7.607e-06  pQn=5.118797  pQmin=5.291522
Step34934  Qn=8.193e-06  pQn=5.086560  pQmin=5.291522
Step34935  Qn=8.185e-06  pQn=5.086987  pQmin=5.291522
Step34936  Qn=7.607e-06  pQn=5.118805  pQmin=5.291522
Step34937  Qn=8.644e-06  pQn=5.063297  pQmin=5.291522
Step34938  Qn=7.922e-06  pQn=5.101163  pQmin=5.291522
Step34939  Qn=9.841e-06  pQn=5.006974  pQmin=5.291522
Step34940  Qn=9.356e-05  pQn=4.028915  pQmin=5.291522
Step34941  Qn=7.668e-06  pQn=5.115292  pQmin=5.291522
Step34942  Qn=2.224e-05  pQn=4.652923  pQmin=5.291522
Step34943  Qn=2.045e-05  pQn=4.689355  pQmin=5.291522
Step34944  Qn=1.286e-05  pQn=4.890913  pQmin=5.291522
Step34945  Qn=7.895e-06  pQn=5.102626  pQmin=5.291522
Step34946  Qn=7.811e-06  pQn=5.107272  pQmin=5.291522
Step34947  Qn=7.970e-06  pQn=5.098524  pQmin=5.291522
Step34948  Qn=2.206e-05  pQn=4.656359  pQmin=5.291522
Step34949  Qn=3.342e-05  pQn=4.475929  pQmin=5.291522
Step34950  Qn=9.114e-06  pQn=5.040293  pQmin=5.291522
Step34951  Qn=1.036e-05  pQn=4.984773  pQmin=5.291522
Step34952  Qn=7.818e-06  pQn=5.106908  pQmin=5.291522
Step34953  Qn=8.236e-06  pQn=5.084294  pQmin=5.291522
Step34954  Qn=8.473e-06  pQn=5.071987  pQmin=5.291522
Step34955  Qn=7.851e-06  pQn=5.105075  pQmin=5.291522
Step34956  Qn=7.802e-06  pQn=5.107785  pQmin=5.291522
Step34957  Qn=7.820e-06  pQn=5.106800  pQmin=5.291522
Step34958  Qn=7.644e-06  pQn=5.116677  pQmin=5.291522
Step34959  Qn=7.800e-06  pQn=5.107922  pQmin=5.291522
Step34960  Qn=7.628e-06  pQn=5.117589  pQmin=5.291522
Step34961  Qn=8.081e-06  pQn=5.092557  pQmin=5.291522
Step34962  Qn=7.969e-06  pQn=5.098613  pQmin=5.291522
Step34963  Qn=6.105e-05  pQn=4.214290  pQmin=5.291522
Step34964  Qn=8.825e-06  pQn=5.054290  pQmin=5.291522
Step34965  Qn=2.784e-05  pQn=4.555322  pQmin=5.291522
Step34966  Qn=8.173e-06  pQn=5.087641  pQmin=5.291522
Step34967  Qn=7.788e-06  pQn=5.108602  pQmin=5.291522
Step34968  Qn=7.613e-06  pQn=5.118447  pQmin=5.291522
Step34969  Qn=1.294e-05  pQn=4.888020  pQmin=5.291522
Step34970  Qn=8.299e-06  pQn=5.081000  pQmin=5.291522
Step34971  Qn=8.095e-06  pQn=5.091801  pQmin=5.291522
Step34972  Qn=7.977e-06  pQn=5.098152  pQmin=5.291522
Step34973  Qn=7.602e-06  pQn=5.119060  pQmin=5.291522
Step34974  Qn=7.712e-06  pQn=5.112828  pQmin=5.291522
Step34975  Qn=7.606e-06  pQn=5.118854  pQmin=5.291522
Step34976  Qn=1.556e-05  pQn=4.807919  pQmin=5.291522
Step34977  Qn=8.219e-06  pQn=5.085205  pQmin=5.291522
Step34978  Qn=1.367e-05  pQn=4.864124  pQmin=5.291522
Step34979  Qn=1.035e-05  pQn=4.985189  pQmin=5.291522
Step34980  Qn=1.110e-05  pQn=4.954616  pQmin=5.291522
Step34981  Qn=7.842e-06  pQn=5.105549  pQmin=5.291522
Step34982  Qn=8.237e-06  pQn=5.084221  pQmin=5.291522
Step34983  Qn=9.100e-06  pQn=5.040977  pQmin=5.291522
Step34984  Qn=7.683e-06  pQn=5.114496  pQmin=5.291522
Step34985  Qn=9.615e-05  pQn=4.017064  pQmin=5.291522
Step34986  Qn=8.884e-05  pQn=4.051381  pQmin=5.291522
Step34987  Qn=7.899e-06  pQn=5.102425  pQmin=5.291522
Step34988  Qn=9.705e-05  pQn=4.013017  pQmin=5.291522
Step34989  Qn=7.656e-06  pQn=5.116002  pQmin=5.291522
Step34990  Qn=7.912e-06  pQn=5.101690  pQmin=5.291522
Step34991  Qn=9.348e-06  pQn=5.029279  pQmin=5.291522
Step34992  Qn=1.532e-05  pQn=4.814731  pQmin=5.291522
Step34993  Qn=7.767e-06  pQn=5.109767  pQmin=5.291522
Step34994  Qn=2.717e-05  pQn=4.565945  pQmin=5.291522
Step34995  Qn=1.115e-05  pQn=4.952747  pQmin=5.291522
Step34996  Qn=8.926e-06  pQn=5.049367  pQmin=5.291522
Step34997  Qn=1.710e-05  pQn=4.766939  pQmin=5.291522
Step34998  Qn=8.081e-06  pQn=5.092553  pQmin=5.291522
Step34999  Qn=7.924e-06  pQn=5.101059  pQmin=5.291522
Step35000  Qn=3.360e-05  pQn=4.473656  pQmin=5.291522
Step35001  Qn=8.160e-06  pQn=5.088285  pQmin=5.291522
Step35002  Qn=7.905e-06  pQn=5.102125  pQmin=5.291522
Step35003  Qn=1.265e-05  pQn=4.898015  pQmin=5.291522
Step35004  Qn=1.392e-05  pQn=4.856342  pQmin=5.291522
Step35005  Qn=8.303e-06  pQn=5.080779  pQmin=5.291522
Step35006  Qn=7.899e-06  pQn=5.102451  pQmin=5.291522
Step35007  Qn=1.296e-05  pQn=4.887357  pQmin=5.291522
Step35008  Qn=7.719e-06  pQn=5.112457  pQmin=5.291522
Step35009  Qn=1.449e-05  pQn=4.838989  pQmin=5.291522
Step35010  Qn=7.593e-06  pQn=5.119575  pQmin=5.291522
Step35011  Qn=8.064e-06  pQn=5.093464  pQmin=5.291522
Step35012  Qn=7.847e-06  pQn=5.105280  pQmin=5.291522
Step35013  Qn=9.186e-06  pQn=5.036888  pQmin=5.291522
Step35014  Qn=9.133e-05  pQn=4.039382  pQmin=5.291522
Step35015  Qn=1.519e-05  pQn=4.818555  pQmin=5.291522
Step35016  Qn=7.869e-06  pQn=5.104074  pQmin=5.291522
Step35017  Qn=3.854e-05  pQn=4.414139  pQmin=5.291522
Step35018  Qn=7.736e-06  pQn=5.111466  pQmin=5.291522
Step35019  Qn=1.245e-05  pQn=4.904729  pQmin=5.291522
Step35020  Qn=9.103e-05  pQn=4.040828  pQmin=5.291522
Step35021  Qn=8.488e-06  pQn=5.071201  pQmin=5.291522
Step35022  Qn=8.532e-06  pQn=5.068951  pQmin=5.291522
Step35023  Qn=8.338e-06  pQn=5.078935  pQmin=5.291522
Step35024  Qn=1.687e-05  pQn=4.772889  pQmin=5.291522
Step35025  Qn=9.717e-05  pQn=4.012468  pQmin=5.291522
Step35026  Qn=7.776e-06  pQn=5.109232  pQmin=5.291522
Step35027  Qn=7.673e-06  pQn=5.115042  pQmin=5.291522
Step35028  Qn=7.735e-06  pQn=5.111530  pQmin=5.291522
Step35029  Qn=9.837e-06  pQn=5.007129  pQmin=5.291522
Step35030  Qn=1.059e-05  pQn=4.974975  pQmin=5.291522
Step35031  Qn=8.349e-06  pQn=5.078362  pQmin=5.291522
Step35032  Qn=7.687e-06  pQn=5.114244  pQmin=5.291522
Step35033  Qn=9.412e-05  pQn=4.026334  pQmin=5.291522
Step35034  Qn=1.368e-05  pQn=4.864030  pQmin=5.291522
Step35035  Qn=7.827e-06  pQn=5.106384  pQmin=5.291522
Step35036  Qn=8.548e-06  pQn=5.068152  pQmin=5.291522
Step35037  Qn=1.414e-05  pQn=4.849582  pQmin=5.291522
Step35038  Qn=7.668e-06  pQn=5.115328  pQmin=5.291522
Step35039  Qn=7.686e-06  pQn=5.114284  pQmin=5.291522
Step35040  Qn=8.011e-06  pQn=5.096337  pQmin=5.291522
Step35041  Qn=1.164e-05  pQn=4.934225  pQmin=5.291522
Step35042  Qn=9.633e-06  pQn=5.016247  pQmin=5.291522
Step35043  Qn=7.696e-06  pQn=5.113716  pQmin=5.291522
Step35044  Qn=4.757e-05  pQn=4.322690  pQmin=5.291522
Step35045  Qn=7.970e-06  pQn=5.098517  pQmin=5.291522
Step35046  Qn=1.089e-05  pQn=4.962840  pQmin=5.291522
Step35047  Qn=9.035e-05  pQn=4.044075  pQmin=5.291522
Step35048  Qn=7.890e-06  pQn=5.102922  pQmin=5.291522
Step35049  Qn=9.297e-06  pQn=5.031650  pQmin=5.291522
Step35050  Qn=7.663e-06  pQn=5.115586  pQmin=5.291522
Step35051  Qn=7.666e-06  pQn=5.115458  pQmin=5.291522
Step35052  Qn=1.291e-05  pQn=4.888979  pQmin=5.291522
Step35053  Qn=1.366e-05  pQn=4.864438  pQmin=5.291522
Step35054  Qn=7.842e-06  pQn=5.105565  pQmin=5.291522
Step35055  Qn=9.176e-05  pQn=4.037348  pQmin=5.291522
Step35056  Qn=7.806e-06  pQn=5.107589  pQmin=5.291522
Step35057  Qn=8.454e-06  pQn=5.072940  pQmin=5.291522
Step35058  Qn=1.662e-05  pQn=4.779437  pQmin=5.291522
Step35059  Qn=8.014e-06  pQn=5.096150  pQmin=5.291522
Step35060  Qn=8.981e-06  pQn=5.046687  pQmin=5.291522
Step35061  Qn=7.681e-06  pQn=5.114569  pQmin=5.291522
Step35062  Qn=2.327e-05  pQn=4.633288  pQmin=5.291522
Step35063  Qn=1.265e-05  pQn=4.898014  pQmin=5.291522
Step35064  Qn=7.821e-06  pQn=5.106739  pQmin=5.291522
Step35065  Qn=1.770e-05  pQn=4.751927  pQmin=5.291522
Step35066  Qn=8.452e-06  pQn=5.073052  pQmin=5.291522
Step35067  Qn=9.233e-06  pQn=5.034662  pQmin=5.291522
Step35068  Qn=7.874e-06  pQn=5.103828  pQmin=5.291522
Step35069  Qn=9.079e-06  pQn=5.041963  pQmin=5.291522
Step35070  Qn=7.624e-06  pQn=5.117845  pQmin=5.291522
Step35071  Qn=2.634e-05  pQn=4.579432  pQmin=5.291522
Step35072  Qn=2.286e-05  pQn=4.640906  pQmin=5.291522
Step35073  Qn=8.764e-06  pQn=5.057308  pQmin=5.291522
Step35074  Qn=7.667e-06  pQn=5.115379  pQmin=5.291522
Step35075  Qn=7.933e-06  pQn=5.100583  pQmin=5.291522
Step35076  Qn=1.667e-05  pQn=4.778020  pQmin=5.291522
Step35077  Qn=7.843e-06  pQn=5.105511  pQmin=5.291522
Step35078  Qn=2.644e-05  pQn=4.577818  pQmin=5.291522
Step35079  Qn=1.805e-05  pQn=4.743458  pQmin=5.291522
Step35080  Qn=7.934e-06  pQn=5.100526  pQmin=5.291522
Step35081  Qn=7.753e-06  pQn=5.110545  pQmin=5.291522
Step35082  Qn=7.675e-06  pQn=5.114928  pQmin=5.291522
Step35083  Qn=7.763e-06  pQn=5.109987  pQmin=5.291522
Step35084  Qn=2.408e-05  pQn=4.618381  pQmin=5.291522
Step35085  Qn=7.686e-06  pQn=5.114317  pQmin=5.291522
Step35086  Qn=7.612e-06  pQn=5.118519  pQmin=5.291522
Step35087  Qn=9.230e-06  pQn=5.034781  pQmin=5.291522
Step35088  Qn=7.616e-06  pQn=5.118252  pQmin=5.291522
Step35089  Qn=2.713e-05  pQn=4.566535  pQmin=5.291522
Step35090  Qn=8.102e-06  pQn=5.091407  pQmin=5.291522
Step35091  Qn=8.295e-06  pQn=5.081171  pQmin=5.291522
Step35092  Qn=7.684e-06  pQn=5.114424  pQmin=5.291522
Step35093  Qn=8.252e-06  pQn=5.083433  pQmin=5.291522
Step35094  Qn=3.223e-05  pQn=4.491702  pQmin=5.291522
Step35095  Qn=7.928e-06  pQn=5.100862  pQmin=5.291522
Step35096  Qn=9.446e-05  pQn=4.024762  pQmin=5.291522
Step35097  Qn=7.765e-06  pQn=5.109851  pQmin=5.291522
Step35098  Qn=8.341e-06  pQn=5.078789  pQmin=5.291522
Step35099  Qn=7.764e-06  pQn=5.109893  pQmin=5.291522
Step35100  Qn=7.620e-06  pQn=5.118049  pQmin=5.291522
Step35101  Qn=1.857e-05  pQn=4.731094  pQmin=5.291522
Step35102  Qn=2.594e-05  pQn=4.586067  pQmin=5.291522
Step35103  Qn=7.562e-06  pQn=5.121376  pQmin=5.291522
Step35104  Qn=8.007e-06  pQn=5.096546  pQmin=5.291522
Step35105  Qn=7.780e-06  pQn=5.109043  pQmin=5.291522
Step35106  Qn=1.415e-05  pQn=4.849210  pQmin=5.291522
Step35107  Qn=8.671e-05  pQn=4.061913  pQmin=5.291522
Step35108  Qn=7.966e-06  pQn=5.098752  pQmin=5.291522
Step35109  Qn=8.025e-06  pQn=5.095581  pQmin=5.291522
Step35110  Qn=1.314e-05  pQn=4.881393  pQmin=5.291522
Step35111  Qn=7.629e-06  pQn=5.117510  pQmin=5.291522
Step35112  Qn=8.032e-06  pQn=5.095196  pQmin=5.291522
Step35113  Qn=7.736e-06  pQn=5.111474  pQmin=5.291522
Step35114  Qn=7.592e-06  pQn=5.119666  pQmin=5.291522
Step35115  Qn=9.678e-05  pQn=4.014229  pQmin=5.291522
Step35116  Qn=8.375e-05  pQn=4.077014  pQmin=5.291522
Step35117  Qn=7.711e-06  pQn=5.112868  pQmin=5.291522
Step35118  Qn=9.655e-06  pQn=5.015239  pQmin=5.291522
Step35119  Qn=8.862e-06  pQn=5.052471  pQmin=5.291522
Step35120  Qn=7.791e-06  pQn=5.108416  pQmin=5.291522
Step35121  Qn=2.908e-05  pQn=4.536375  pQmin=5.291522
Step35122  Qn=7.746e-06  pQn=5.110936  pQmin=5.291522
Step35123  Qn=3.228e-05  pQn=4.491082  pQmin=5.291522
Step35124  Qn=8.300e-06  pQn=5.080947  pQmin=5.291522
Step35125  Qn=7.917e-06  pQn=5.101423  pQmin=5.291522
Step35126  Qn=7.693e-06  pQn=5.113907  pQmin=5.291522
Step35127  Qn=9.120e-06  pQn=5.039992  pQmin=5.291522
Step35128  Qn=7.741e-06  pQn=5.111211  pQmin=5.291522
Step35129  Qn=8.368e-06  pQn=5.077402  pQmin=5.291522
Step35130  Qn=7.758e-06  pQn=5.110233  pQmin=5.291522
Step35131  Qn=8.346e-06  pQn=5.078536  pQmin=5.291522
Step35132  Qn=2.532e-05  pQn=4.596604  pQmin=5.291522
Step35133  Qn=8.479e-06  pQn=5.071644  pQmin=5.291522
Step35134  Qn=8.740e-06  pQn=5.058487  pQmin=5.291522
Step35135  Qn=1.808e-05  pQn=4.742770  pQmin=5.291522
Step35136  Qn=7.706e-06  pQn=5.113153  pQmin=5.291522
Step35137  Qn=8.061e-06  pQn=5.093612  pQmin=5.291522
Step35138  Qn=1.447e-05  pQn=4.839557  pQmin=5.291522
Step35139  Qn=8.353e-06  pQn=5.078168  pQmin=5.291522
Step35140  Qn=7.562e-06  pQn=5.121361  pQmin=5.291522
Step35141  Qn=9.919e-06  pQn=5.003520  pQmin=5.291522
Step35142  Qn=7.948e-06  pQn=5.099723  pQmin=5.291522
Step35143  Qn=7.795e-06  pQn=5.108186  pQmin=5.291522
Step35144  Qn=8.608e-06  pQn=5.065082  pQmin=5.291522
Step35145  Qn=2.343e-05  pQn=4.630141  pQmin=5.291522
Step35146  Qn=5.472e-05  pQn=4.261871  pQmin=5.291522
Step35147  Qn=7.617e-06  pQn=5.118214  pQmin=5.291522
Step35148  Qn=7.573e-06  pQn=5.120710  pQmin=5.291522
Step35149  Qn=7.976e-06  pQn=5.098236  pQmin=5.291522
Step35150  Qn=7.797e-06  pQn=5.108047  pQmin=5.291522
Step35151  Qn=7.654e-06  pQn=5.116125  pQmin=5.291522
Step35152  Qn=8.872e-06  pQn=5.051986  pQmin=5.291522
Step35153  Qn=9.829e-06  pQn=5.007510  pQmin=5.291522
Step35154  Qn=7.666e-06  pQn=5.115444  pQmin=5.291522
Step35155  Qn=7.765e-06  pQn=5.109844  pQmin=5.291522
Step35156  Qn=9.498e-05  pQn=4.022380  pQmin=5.291522
Step35157  Qn=1.686e-05  pQn=4.773226  pQmin=5.291522
Step35158  Qn=7.753e-06  pQn=5.110518  pQmin=5.291522
Step35159  Qn=8.053e-06  pQn=5.094033  pQmin=5.291522
Step35160  Qn=7.676e-06  pQn=5.114842  pQmin=5.291522
Step35161  Qn=2.791e-05  pQn=4.554288  pQmin=5.291522
Step35162  Qn=1.859e-05  pQn=4.730609  pQmin=5.291522
Step35163  Qn=8.547e-06  pQn=5.068198  pQmin=5.291522
Step35164  Qn=7.812e-06  pQn=5.107231  pQmin=5.291522
Step35165  Qn=7.628e-06  pQn=5.117606  pQmin=5.291522
Step35166  Qn=7.687e-06  pQn=5.114237  pQmin=5.291522
Step35167  Qn=2.103e-05  pQn=4.677171  pQmin=5.291522
Step35168  Qn=1.348e-05  pQn=4.870451  pQmin=5.291522
Step35169  Qn=7.751e-06  pQn=5.110670  pQmin=5.291522
Step35170  Qn=8.929e-06  pQn=5.049189  pQmin=5.291522
Step35171  Qn=8.194e-06  pQn=5.086511  pQmin=5.291522
Step35172  Qn=7.777e-06  pQn=5.109188  pQmin=5.291522
Step35173  Qn=8.417e-06  pQn=5.074840  pQmin=5.291522
Step35174  Qn=7.819e-06  pQn=5.106840  pQmin=5.291522
Step35175  Qn=8.022e-06  pQn=5.095741  pQmin=5.291522
Step35176  Qn=8.363e-06  pQn=5.077640  pQmin=5.291522
Step35177  Qn=8.330e-06  pQn=5.079351  pQmin=5.291522
Step35178  Qn=8.410e-06  pQn=5.075210  pQmin=5.291522
Step35179  Qn=7.777e-06  pQn=5.109199  pQmin=5.291522
Step35180  Qn=1.270e-05  pQn=4.896332  pQmin=5.291522
Step35181  Qn=7.734e-06  pQn=5.111581  pQmin=5.291522
Step35182  Qn=1.312e-05  pQn=4.881939  pQmin=5.291522
Step35183  Qn=1.021e-05  pQn=4.991177  pQmin=5.291522
Step35184  Qn=7.753e-06  pQn=5.110509  pQmin=5.291522
Step35185  Qn=7.976e-06  pQn=5.098207  pQmin=5.291522
Step35186  Qn=7.968e-06  pQn=5.098633  pQmin=5.291522
Step35187  Qn=8.348e-06  pQn=5.078418  pQmin=5.291522
Step35188  Qn=1.825e-05  pQn=4.738639  pQmin=5.291522
Step35189  Qn=4.441e-05  pQn=4.352552  pQmin=5.291522
Step35190  Qn=8.219e-06  pQn=5.085196  pQmin=5.291522
Step35191  Qn=7.616e-05  pQn=4.118287  pQmin=5.291522
Step35192  Qn=8.805e-06  pQn=5.055259  pQmin=5.291522
Step35193  Qn=7.629e-06  pQn=5.117528  pQmin=5.291522
Step35194  Qn=7.814e-06  pQn=5.107115  pQmin=5.291522
Step35195  Qn=7.961e-06  pQn=5.099056  pQmin=5.291522
Step35196  Qn=7.717e-06  pQn=5.112557  pQmin=5.291522
Step35197  Qn=7.754e-06  pQn=5.110496  pQmin=5.291522
Step35198  Qn=2.285e-05  pQn=4.641193  pQmin=5.291522
Step35199  Qn=8.278e-06  pQn=5.082095  pQmin=5.291522
Step35200  Qn=7.670e-06  pQn=5.115232  pQmin=5.291522
Step35201  Qn=8.665e-06  pQn=5.062219  pQmin=5.291522
Step35202  Qn=7.909e-06  pQn=5.101889  pQmin=5.291522
Step35203  Qn=2.160e-05  pQn=4.665566  pQmin=5.291522
Step35204  Qn=1.223e-05  pQn=4.912535  pQmin=5.291522
Step35205  Qn=7.761e-06  pQn=5.110059  pQmin=5.291522
Step35206  Qn=1.273e-05  pQn=4.895159  pQmin=5.291522
Step35207  Qn=1.282e-05  pQn=4.892152  pQmin=5.291522
Step35208  Qn=7.776e-06  pQn=5.109260  pQmin=5.291522
Step35209  Qn=1.272e-05  pQn=4.895350  pQmin=5.291522
Step35210  Qn=7.724e-06  pQn=5.112139  pQmin=5.291522
Step35211  Qn=9.659e-05  pQn=4.015079  pQmin=5.291522
Step35212  Qn=1.001e-05  pQn=4.999372  pQmin=5.291522
Step35213  Qn=7.969e-06  pQn=5.098620  pQmin=5.291522
Step35214  Qn=8.132e-06  pQn=5.089823  pQmin=5.291522
Step35215  Qn=1.021e-05  pQn=4.990794  pQmin=5.291522
Step35216  Qn=8.023e-06  pQn=5.095679  pQmin=5.291522
Step35217  Qn=9.192e-06  pQn=5.036575  pQmin=5.291522
Step35218  Qn=7.684e-06  pQn=5.114422  pQmin=5.291522
Step35219  Qn=9.111e-06  pQn=5.040447  pQmin=5.291522
