[1] "Exp-Zero"        "9.697245e-05"    "4.877849e-06"    "1.761698e-04"   
[5] "2.487360e-01"    "5.653460e-01"    "SUFEX-Model2.R0"
Nelder-Mead Opt
pQ0=4.578e+00
Step373  Qn=1.053e-05  pQn=4.977713  pQmin=5.044811
Step374  Qn=1.548e-05  pQn=4.810318  pQmin=5.044811
Step375  Qn=9.316e-06  pQn=5.030793  pQmin=5.044811
Step376  Qn=1.692e-05  pQn=4.771689  pQmin=5.044811
Step377  Qn=1.277e-05  pQn=4.893939  pQmin=5.044811
Step378  Qn=1.459e-05  pQn=4.835858  pQmin=5.044811
Step379  Qn=4.227e-05  pQn=4.373948  pQmin=5.044811
Step380  Qn=1.024e-05  pQn=4.989694  pQmin=5.044811
Step381  Qn=1.108e-05  pQn=4.955305  pQmin=5.044811
Step382  Qn=1.840e-05  pQn=4.735095  pQmin=5.044811
Step383  Qn=1.208e-05  pQn=4.917798  pQmin=5.044811
Step384  Qn=1.497e-05  pQn=4.824858  pQmin=5.044811
Step385  Qn=9.289e-06  pQn=5.032051  pQmin=5.044811
Step386  Qn=1.529e-05  pQn=4.815633  pQmin=5.044811
Step387  Qn=1.108e-05  pQn=4.955381  pQmin=5.044811
Step388  Qn=1.111e-05  pQn=4.954362  pQmin=5.044811
Step389  Qn=2.155e-05  pQn=4.666517  pQmin=5.044811
Step390  Qn=1.493e-05  pQn=4.825958  pQmin=5.044811
Step391  Qn=1.358e-05  pQn=4.867238  pQmin=5.044811
Step392  Qn=1.772e-05  pQn=4.751561  pQmin=5.044811
Step393  Qn=2.004e-05  pQn=4.698204  pQmin=5.044811
Step394  Qn=1.422e-05  pQn=4.846996  pQmin=5.044811
Step395  Qn=1.142e-05  pQn=4.942330  pQmin=5.044811
Step396  Qn=9.731e-06  pQn=5.011835  pQmin=5.044811
Step397  Qn=2.910e-05  pQn=4.536151  pQmin=5.044811
Step398  Qn=1.146e-05  pQn=4.940708  pQmin=5.044811
Step399  Qn=1.743e-05  pQn=4.758614  pQmin=5.044811
Step400  Qn=1.151e-05  pQn=4.938963  pQmin=5.044811
Step401  Qn=9.605e-06  pQn=5.017517  pQmin=5.044811
Step402  Qn=1.369e-05  pQn=4.863550  pQmin=5.044811
Step403  Qn=1.157e-05  pQn=4.936758  pQmin=5.044811
Step404  Qn=9.109e-06  pQn=5.040525  pQmin=5.044811
Step405  Qn=1.085e-05  pQn=4.964450  pQmin=5.044811
Step406  Qn=1.205e-05  pQn=4.919080  pQmin=5.044811
Step407  Qn=1.830e-05  pQn=4.737611  pQmin=5.044811
Step408  Qn=9.582e-06  pQn=5.018528  pQmin=5.044811
Step409  Qn=1.498e-05  pQn=4.824591  pQmin=5.044811
Step410  Qn=9.244e-06  pQn=5.034123  pQmin=5.044811
Step411  Qn=1.764e-05  pQn=4.753568  pQmin=5.044811
Step412  Qn=1.467e-05  pQn=4.833615  pQmin=5.044811
Step413  Qn=1.069e-05  pQn=4.970980  pQmin=5.044811
Step414  Qn=3.070e-05  pQn=4.512896  pQmin=5.044811
Step415  Qn=1.568e-05  pQn=4.804715  pQmin=5.044811
Step416  Qn=1.555e-05  pQn=4.808137  pQmin=5.044811
Step417  Qn=1.172e-05  pQn=4.931107  pQmin=5.044811
Step418  Qn=1.557e-05  pQn=4.807672  pQmin=5.044811
Step419  Qn=1.119e-05  pQn=4.951245  pQmin=5.044811
Step420  Qn=1.918e-05  pQn=4.717149  pQmin=5.044811
Step421  Qn=1.458e-05  pQn=4.836343  pQmin=5.044811
Step422  Qn=4.835e-05  pQn=4.315611  pQmin=5.044811
Step423  Qn=9.073e-06  pQn=5.042254  pQmin=5.044811
Step424  Qn=2.069e-05  pQn=4.684241  pQmin=5.044811
Step425  Qn=1.409e-05  pQn=4.851120  pQmin=5.044811
Step426  Qn=1.012e-05  pQn=4.994817  pQmin=5.044811
Step427  Qn=1.030e-05  pQn=4.986993  pQmin=5.044811
Step428  Qn=2.075e-05  pQn=4.683079  pQmin=5.044811
Step429  Qn=9.668e-06  pQn=5.014678  pQmin=5.044811
Step430  Qn=1.100e-05  pQn=4.958593  pQmin=5.044811
Step431  Qn=1.990e-05  pQn=4.701181  pQmin=5.044811
Step432  Qn=1.230e-05  pQn=4.910043  pQmin=5.044811
Step433  Qn=9.882e-06  pQn=5.005142  pQmin=5.044811
Step434  Qn=9.086e-06  pQn=5.041626  pQmin=5.044811
Step435  Qn=1.013e-05  pQn=4.994214  pQmin=5.044811
Step436  Qn=1.356e-05  pQn=4.867707  pQmin=5.044811
Step437  Qn=9.511e-06  pQn=5.021766  pQmin=5.044811
Step438  Qn=1.414e-05  pQn=4.849462  pQmin=5.044811
Step439  Qn=9.110e-06  pQn=5.040492  pQmin=5.044811
Step440  Qn=1.390e-05  pQn=4.856870  pQmin=5.044811
Step441  Qn=1.578e-05  pQn=4.801906  pQmin=5.044811
Step442  Qn=1.041e-05  pQn=4.982577  pQmin=5.044811
Step443  Qn=1.521e-05  pQn=4.817857  pQmin=5.044811
Step444  Qn=1.052e-05  pQn=4.978056  pQmin=5.044811
Step445  Qn=9.604e-06  pQn=5.017535  pQmin=5.044811
Step446  Qn=1.680e-05  pQn=4.774649  pQmin=5.044811
Step447  Qn=1.993e-05  pQn=4.700581  pQmin=5.044811
Step448  Qn=1.375e-05  pQn=4.861634  pQmin=5.044811
Step449  Qn=1.964e-05  pQn=4.706773  pQmin=5.044811
Step450  Qn=9.282e-06  pQn=5.032381  pQmin=5.044811
Step451  Qn=1.320e-05  pQn=4.879319  pQmin=5.044811
Step452  Qn=1.373e-05  pQn=4.862317  pQmin=5.044811
Step453  Qn=2.041e-05  pQn=4.690226  pQmin=5.044811
Step454  Qn=9.070e-06  pQn=5.042388  pQmin=5.044811
Step455  Qn=1.112e-05  pQn=4.953743  pQmin=5.044811
Step456  Qn=2.451e-05  pQn=4.610741  pQmin=5.044811
Step457  Qn=1.427e-05  pQn=4.845533  pQmin=5.044811
Step458  Qn=1.122e-05  pQn=4.949832  pQmin=5.044811
Step459  Qn=1.555e-05  pQn=4.808345  pQmin=5.044811
Step460  Qn=2.543e-05  pQn=4.594585  pQmin=5.044811
Step461  Qn=4.018e-05  pQn=4.396009  pQmin=5.044811
Step462  Qn=1.340e-05  pQn=4.872844  pQmin=5.044811
Step463  Qn=1.281e-05  pQn=4.892540  pQmin=5.044811
Step464  Qn=3.826e-05  pQn=4.417251  pQmin=5.044811
Step465  Qn=1.350e-05  pQn=4.869776  pQmin=5.044811
Step466  Qn=9.070e-06  pQn=5.042385  pQmin=5.044811
Step467  Qn=1.423e-05  pQn=4.846856  pQmin=5.044811
Step468  Qn=2.933e-05  pQn=4.532708  pQmin=5.044811
Step469  Qn=1.333e-05  pQn=4.875137  pQmin=5.044811
Step470  Qn=1.285e-05  pQn=4.891005  pQmin=5.044811
Step471  Qn=1.574e-05  pQn=4.802938  pQmin=5.044811
Step472  Qn=1.508e-05  pQn=4.821740  pQmin=5.044811
Step473  Qn=1.914e-05  pQn=4.718033  pQmin=5.044811
Step474  Qn=1.027e-05  pQn=4.988605  pQmin=5.044811
Step475  Qn=1.589e-05  pQn=4.798765  pQmin=5.044811
Step476  Qn=1.109e-05  pQn=4.954951  pQmin=5.044811
Step477  Qn=1.888e-05  pQn=4.723934  pQmin=5.044811
Step478  Qn=1.524e-05  pQn=4.817104  pQmin=5.044811
Step479  Qn=1.805e-05  pQn=4.743428  pQmin=5.044811
Step480  Qn=1.018e-05  pQn=4.992428  pQmin=5.044811
Step481  Qn=9.875e-06  pQn=5.005463  pQmin=5.044811
Step482  Qn=9.515e-06  pQn=5.021585  pQmin=5.044811
Step483  Qn=2.420e-05  pQn=4.616121  pQmin=5.044811
Step484  Qn=9.327e-06  pQn=5.030268  pQmin=5.044811
Step485  Qn=2.039e-05  pQn=4.690525  pQmin=5.044811
Step486  Qn=3.779e-05  pQn=4.422679  pQmin=5.044811
Step487  Qn=3.195e-05  pQn=4.495475  pQmin=5.044811
Step488  Qn=9.340e-06  pQn=5.029644  pQmin=5.044811
Step489  Qn=2.372e-05  pQn=4.624811  pQmin=5.044811
Step490  Qn=9.230e-06  pQn=5.034781  pQmin=5.044811
Step491  Qn=9.452e-06  pQn=5.024479  pQmin=5.044811
Step492  Qn=1.620e-05  pQn=4.790559  pQmin=5.044811
Step493  Qn=2.662e-05  pQn=4.574865  pQmin=5.044811
Step494  Qn=2.239e-05  pQn=4.649882  pQmin=5.044811
Step495  Qn=4.500e-05  pQn=4.346827  pQmin=5.044811
Step496  Qn=3.739e-05  pQn=4.427230  pQmin=5.044811
Step497  Qn=1.323e-05  pQn=4.878431  pQmin=5.044811
Step498  Qn=4.832e-05  pQn=4.315903  pQmin=5.044811
Step499  Qn=1.584e-05  pQn=4.800359  pQmin=5.044811
Step500  Qn=9.845e-06  pQn=5.006794  pQmin=5.044811
Step501  Qn=1.049e-05  pQn=4.979245  pQmin=5.044811
Step502  Qn=1.120e-05  pQn=4.950709  pQmin=5.044811
Step503  Qn=1.612e-05  pQn=4.792679  pQmin=5.044811
Step504  Qn=1.542e-05  pQn=4.811913  pQmin=5.044811
Step505  Qn=1.590e-05  pQn=4.798665  pQmin=5.044811
Step506  Qn=1.066e-05  pQn=4.972264  pQmin=5.044811
Step507  Qn=9.011e-06  pQn=5.045246  pQmin=5.044811
[1] "Quality: 2221 9.010610e-06 5.045246"
  pQ=5.045246  Q=9.011e-06  dQ=0.000000  [1]  1.537317e-04 -2.743668e-09  1.349024e-04  1.582115e-01  5.964018e-01
Step508  Qn=1.463e-05  pQn=4.834696  pQmin=5.045246
Step509  Qn=9.037e-06  pQn=5.043984  pQmin=5.045246
Step510  Qn=1.079e-05  pQn=4.966821  pQmin=5.045246
Step511  Qn=3.163e-05  pQn=4.499964  pQmin=5.045246
Step512  Qn=1.381e-05  pQn=4.859914  pQmin=5.045246
Step513  Qn=9.957e-06  pQn=5.001856  pQmin=5.045246
Step514  Qn=1.459e-05  pQn=4.835858  pQmin=5.045246
Step515  Qn=1.074e-05  pQn=4.968882  pQmin=5.045246
Step516  Qn=1.140e-05  pQn=4.943141  pQmin=5.045246
Step517  Qn=9.458e-06  pQn=5.024198  pQmin=5.045246
Step518  Qn=9.409e-06  pQn=5.026453  pQmin=5.045246
Step519  Qn=1.151e-05  pQn=4.938965  pQmin=5.045246
Step520  Qn=1.099e-05  pQn=4.958900  pQmin=5.045246
Step521  Qn=1.060e-05  pQn=4.974835  pQmin=5.045246
Step522  Qn=2.488e-05  pQn=4.604189  pQmin=5.045246
Step523  Qn=1.577e-05  pQn=4.802295  pQmin=5.045246
Step524  Qn=1.193e-05  pQn=4.923219  pQmin=5.045246
Step525  Qn=1.106e-05  pQn=4.956375  pQmin=5.045246
Step526  Qn=9.167e-06  pQn=5.037762  pQmin=5.045246
Step527  Qn=1.113e-05  pQn=4.953514  pQmin=5.045246
Step528  Qn=1.237e-05  pQn=4.907490  pQmin=5.045246
Step529  Qn=3.096e-05  pQn=4.509152  pQmin=5.045246
Step530  Qn=1.331e-05  pQn=4.875671  pQmin=5.045246
Step531  Qn=1.298e-05  pQn=4.886571  pQmin=5.045246
Step532  Qn=3.147e-05  pQn=4.502170  pQmin=5.045246
Step533  Qn=2.022e-05  pQn=4.694322  pQmin=5.045246
Step534  Qn=1.909e-05  pQn=4.719244  pQmin=5.045246
Step535  Qn=9.946e-06  pQn=5.002368  pQmin=5.045246
Step536  Qn=9.841e-06  pQn=5.006983  pQmin=5.045246
Step537  Qn=1.289e-05  pQn=4.889579  pQmin=5.045246
Step538  Qn=1.226e-05  pQn=4.911392  pQmin=5.045246
Step539  Qn=1.559e-05  pQn=4.807043  pQmin=5.045246
Step540  Qn=1.009e-05  pQn=4.996011  pQmin=5.045246
Step541  Qn=1.258e-05  pQn=4.900360  pQmin=5.045246
Step542  Qn=1.821e-05  pQn=4.739725  pQmin=5.045246
Step543  Qn=1.752e-05  pQn=4.756401  pQmin=5.045246
Step544  Qn=1.652e-05  pQn=4.781899  pQmin=5.045246
Step545  Qn=2.278e-05  pQn=4.642478  pQmin=5.045246
Step546  Qn=9.160e-06  pQn=5.038100  pQmin=5.045246
Step547  Qn=9.467e-06  pQn=5.023784  pQmin=5.045246
Step548  Qn=1.319e-05  pQn=4.879863  pQmin=5.045246
Step549  Qn=1.119e-05  pQn=4.951360  pQmin=5.045246
Step550  Qn=2.016e-05  pQn=4.695420  pQmin=5.045246
Step551  Qn=1.364e-05  pQn=4.865277  pQmin=5.045246
Step552  Qn=1.231e-05  pQn=4.909740  pQmin=5.045246
Step553  Qn=3.544e-05  pQn=4.450498  pQmin=5.045246
Step554  Qn=1.340e-05  pQn=4.872940  pQmin=5.045246
Step555  Qn=1.892e-05  pQn=4.723186  pQmin=5.045246
Step556  Qn=2.053e-05  pQn=4.687569  pQmin=5.045246
Step557  Qn=1.281e-05  pQn=4.892615  pQmin=5.045246
Step558  Qn=9.310e-06  pQn=5.031050  pQmin=5.045246
Step559  Qn=2.009e-05  pQn=4.696992  pQmin=5.045246
Step560  Qn=9.299e-06  pQn=5.031558  pQmin=5.045246
Step561  Qn=1.405e-05  pQn=4.852199  pQmin=5.045246
Step562  Qn=1.838e-05  pQn=4.735703  pQmin=5.045246
Step563  Qn=1.333e-05  pQn=4.875118  pQmin=5.045246
Step564  Qn=1.072e-05  pQn=4.969924  pQmin=5.045246
Step565  Qn=9.363e-06  pQn=5.028564  pQmin=5.045246
Step566  Qn=1.859e-05  pQn=4.730722  pQmin=5.045246
Step567  Qn=1.063e-05  pQn=4.973562  pQmin=5.045246
Step568  Qn=1.555e-05  pQn=4.808301  pQmin=5.045246
Step569  Qn=1.383e-05  pQn=4.859313  pQmin=5.045246
Step570  Qn=1.610e-05  pQn=4.793186  pQmin=5.045246
Step571  Qn=9.449e-06  pQn=5.024622  pQmin=5.045246
Step572  Qn=9.721e-06  pQn=5.012277  pQmin=5.045246
Step573  Qn=2.586e-05  pQn=4.587308  pQmin=5.045246
Step574  Qn=1.070e-05  pQn=4.970677  pQmin=5.045246
Step575  Qn=2.408e-05  pQn=4.618316  pQmin=5.045246
Step576  Qn=1.109e-05  pQn=4.955088  pQmin=5.045246
Step577  Qn=1.236e-05  pQn=4.908156  pQmin=5.045246
Step578  Qn=2.226e-05  pQn=4.652508  pQmin=5.045246
Step579  Qn=9.019e-06  pQn=5.044844  pQmin=5.045246
Step580  Qn=9.038e-06  pQn=5.043949  pQmin=5.045246
Step581  Qn=2.258e-05  pQn=4.646291  pQmin=5.045246
Step582  Qn=2.386e-05  pQn=4.622385  pQmin=5.045246
Step583  Qn=1.163e-05  pQn=4.934438  pQmin=5.045246
Step584  Qn=1.379e-05  pQn=4.860315  pQmin=5.045246
Step585  Qn=9.843e-06  pQn=5.006865  pQmin=5.045246
Step586  Qn=1.392e-05  pQn=4.856216  pQmin=5.045246
Step587  Qn=4.729e-05  pQn=4.325213  pQmin=5.045246
Step588  Qn=1.589e-05  pQn=4.798758  pQmin=5.045246
Step589  Qn=1.228e-05  pQn=4.910962  pQmin=5.045246
Step590  Qn=2.956e-05  pQn=4.529245  pQmin=5.045246
Step591  Qn=9.101e-06  pQn=5.040934  pQmin=5.045246
Step592  Qn=1.124e-05  pQn=4.949218  pQmin=5.045246
Step593  Qn=9.306e-06  pQn=5.031218  pQmin=5.045246
Step594  Qn=1.268e-05  pQn=4.896733  pQmin=5.045246
Step595  Qn=1.311e-05  pQn=4.882405  pQmin=5.045246
Step596  Qn=1.561e-05  pQn=4.806618  pQmin=5.045246
Step597  Qn=1.725e-05  pQn=4.763098  pQmin=5.045246
Step598  Qn=9.681e-06  pQn=5.014066  pQmin=5.045246
Step599  Qn=1.860e-05  pQn=4.730603  pQmin=5.045246
Step600  Qn=1.365e-05  pQn=4.864899  pQmin=5.045246
Step601  Qn=1.564e-05  pQn=4.805681  pQmin=5.045246
Step602  Qn=1.281e-05  pQn=4.892484  pQmin=5.045246
Step603  Qn=1.909e-05  pQn=4.719104  pQmin=5.045246
Step604  Qn=1.016e-05  pQn=4.993192  pQmin=5.045246
Step605  Qn=4.384e-05  pQn=4.358173  pQmin=5.045246
Step606  Qn=9.048e-06  pQn=5.043437  pQmin=5.045246
Step607  Qn=9.145e-06  pQn=5.038831  pQmin=5.045246
Step608  Qn=1.055e-05  pQn=4.976716  pQmin=5.045246
Step609  Qn=1.953e-05  pQn=4.709328  pQmin=5.045246
Step610  Qn=9.443e-06  pQn=5.024870  pQmin=5.045246
Step611  Qn=1.234e-05  pQn=4.908816  pQmin=5.045246
Step612  Qn=1.024e-05  pQn=4.989492  pQmin=5.045246
Step613  Qn=9.104e-06  pQn=5.040758  pQmin=5.045246
Step614  Qn=1.334e-05  pQn=4.874762  pQmin=5.045246
Step615  Qn=9.015e-06  pQn=5.045049  pQmin=5.045246
Step616  Qn=2.047e-05  pQn=4.688953  pQmin=5.045246
Step617  Qn=1.149e-05  pQn=4.939568  pQmin=5.045246
Step618  Qn=9.144e-06  pQn=5.038853  pQmin=5.045246
Step619  Qn=1.614e-05  pQn=4.792040  pQmin=5.045246
Step620  Qn=1.563e-05  pQn=4.806066  pQmin=5.045246
Step621  Qn=1.539e-05  pQn=4.812673  pQmin=5.045246
Step622  Qn=2.047e-05  pQn=4.688883  pQmin=5.045246
Step623  Qn=1.507e-05  pQn=4.821937  pQmin=5.045246
Step624  Qn=9.553e-06  pQn=5.019862  pQmin=5.045246
Step625  Qn=9.359e-06  pQn=5.028759  pQmin=5.045246
Step626  Qn=1.076e-05  pQn=4.968290  pQmin=5.045246
Step627  Qn=1.008e-05  pQn=4.996535  pQmin=5.045246
Step628  Qn=2.027e-05  pQn=4.693202  pQmin=5.045246
Step629  Qn=1.443e-05  pQn=4.840723  pQmin=5.045246
Step630  Qn=2.763e-05  pQn=4.558611  pQmin=5.045246
Step631  Qn=1.277e-05  pQn=4.893731  pQmin=5.045246
Step632  Qn=1.661e-05  pQn=4.779548  pQmin=5.045246
Step633  Qn=1.865e-05  pQn=4.729268  pQmin=5.045246
Step634  Qn=1.369e-05  pQn=4.863658  pQmin=5.045246
Step635  Qn=1.061e-05  pQn=4.974486  pQmin=5.045246
Step636  Qn=2.738e-05  pQn=4.562636  pQmin=5.045246
Step637  Qn=9.144e-06  pQn=5.038869  pQmin=5.045246
Step638  Qn=1.313e-05  pQn=4.881895  pQmin=5.045246
Step639  Qn=1.706e-05  pQn=4.768125  pQmin=5.045246
Step640  Qn=1.621e-05  pQn=4.790131  pQmin=5.045246
Step641  Qn=1.008e-05  pQn=4.996486  pQmin=5.045246
Step642  Qn=1.363e-05  pQn=4.865347  pQmin=5.045246
Step643  Qn=9.388e-06  pQn=5.027421  pQmin=5.045246
Step644  Qn=1.157e-05  pQn=4.936744  pQmin=5.045246
Step645  Qn=9.025e-06  pQn=5.044533  pQmin=5.045246
Step646  Qn=9.124e-06  pQn=5.039795  pQmin=5.045246
Step647  Qn=1.367e-05  pQn=4.864088  pQmin=5.045246
Step648  Qn=3.949e-05  pQn=4.403509  pQmin=5.045246
Step649  Qn=1.587e-05  pQn=4.799347  pQmin=5.045246
Step650  Qn=1.605e-05  pQn=4.794517  pQmin=5.045246
Step651  Qn=1.030e-05  pQn=4.986969  pQmin=5.045246
Step652  Qn=9.469e-06  pQn=5.023706  pQmin=5.045246
Step653  Qn=1.502e-05  pQn=4.823376  pQmin=5.045246
Step654  Qn=3.341e-05  pQn=4.476105  pQmin=5.045246
Step655  Qn=3.303e-05  pQn=4.481130  pQmin=5.045246
Step656  Qn=2.103e-05  pQn=4.677219  pQmin=5.045246
Step657  Qn=9.879e-06  pQn=5.005307  pQmin=5.045246
Step658  Qn=2.065e-05  pQn=4.685105  pQmin=5.045246
Step659  Qn=1.603e-05  pQn=4.795189  pQmin=5.045246
Step660  Qn=1.710e-05  pQn=4.766990  pQmin=5.045246
Step661  Qn=9.920e-06  pQn=5.003505  pQmin=5.045246
Step662  Qn=1.439e-05  pQn=4.841938  pQmin=5.045246
Step663  Qn=9.371e-06  pQn=5.028217  pQmin=5.045246
Step664  Qn=1.390e-05  pQn=4.857039  pQmin=5.045246
Step665  Qn=1.345e-05  pQn=4.871152  pQmin=5.045246
Step666  Qn=1.095e-05  pQn=4.960590  pQmin=5.045246
Step667  Qn=1.930e-05  pQn=4.714399  pQmin=5.045246
Step668  Qn=1.352e-05  pQn=4.868908  pQmin=5.045246
Step669  Qn=9.228e-06  pQn=5.034903  pQmin=5.045246
Step670  Qn=9.434e-06  pQn=5.025295  pQmin=5.045246
Step671  Qn=2.307e-05  pQn=4.636891  pQmin=5.045246
Step672  Qn=1.004e-05  pQn=4.998309  pQmin=5.045246
Step673  Qn=1.524e-05  pQn=4.816917  pQmin=5.045246
Step674  Qn=1.272e-05  pQn=4.895552  pQmin=5.045246
Step675  Qn=9.653e-06  pQn=5.015338  pQmin=5.045246
Step676  Qn=1.627e-05  pQn=4.788593  pQmin=5.045246
Step677  Qn=9.459e-06  pQn=5.024152  pQmin=5.045246
Step678  Qn=1.187e-05  pQn=4.925394  pQmin=5.045246
Step679  Qn=1.285e-05  pQn=4.891078  pQmin=5.045246
Step680  Qn=1.580e-05  pQn=4.801335  pQmin=5.045246
Step681  Qn=1.001e-05  pQn=4.999457  pQmin=5.045246
Step682  Qn=1.158e-05  pQn=4.936385  pQmin=5.045246
Step683  Qn=1.250e-05  pQn=4.903221  pQmin=5.045246
Step684  Qn=9.123e-06  pQn=5.039849  pQmin=5.045246
Step685  Qn=1.062e-05  pQn=4.974045  pQmin=5.045246
Step686  Qn=9.481e-06  pQn=5.023160  pQmin=5.045246
Step687  Qn=9.337e-06  pQn=5.029782  pQmin=5.045246
Step688  Qn=2.511e-05  pQn=4.600236  pQmin=5.045246
Step689  Qn=1.273e-05  pQn=4.895040  pQmin=5.045246
Step690  Qn=1.468e-05  pQn=4.833186  pQmin=5.045246
Step691  Qn=1.547e-05  pQn=4.810400  pQmin=5.045246
Step692  Qn=1.036e-05  pQn=4.984453  pQmin=5.045246
Step693  Qn=2.565e-05  pQn=4.590985  pQmin=5.045246
Step694  Qn=1.844e-05  pQn=4.734219  pQmin=5.045246
Step695  Qn=9.171e-06  pQn=5.037567  pQmin=5.045246
Step696  Qn=1.421e-05  pQn=4.847370  pQmin=5.045246
Step697  Qn=1.551e-05  pQn=4.809459  pQmin=5.045246
Step698  Qn=2.013e-05  pQn=4.696138  pQmin=5.045246
Step699  Qn=1.075e-05  pQn=4.968512  pQmin=5.045246
Step700  Qn=1.658e-05  pQn=4.780370  pQmin=5.045246
Step701  Qn=1.253e-05  pQn=4.902087  pQmin=5.045246
Step702  Qn=2.643e-05  pQn=4.577900  pQmin=5.045246
Step703  Qn=1.141e-05  pQn=4.942714  pQmin=5.045246
Step704  Qn=9.429e-06  pQn=5.025531  pQmin=5.045246
Step705  Qn=1.262e-05  pQn=4.899006  pQmin=5.045246
Step706  Qn=1.757e-05  pQn=4.755172  pQmin=5.045246
Step707  Qn=2.192e-05  pQn=4.659157  pQmin=5.045246
Step708  Qn=1.432e-05  pQn=4.844024  pQmin=5.045246
Step709  Qn=9.403e-06  pQn=5.026727  pQmin=5.045246
Step710  Qn=1.038e-05  pQn=4.983793  pQmin=5.045246
Step711  Qn=9.828e-06  pQn=5.007520  pQmin=5.045246
Step712  Qn=1.694e-05  pQn=4.771116  pQmin=5.045246
Step713  Qn=1.152e-05  pQn=4.938713  pQmin=5.045246
Step714  Qn=1.058e-05  pQn=4.975472  pQmin=5.045246
Step715  Qn=1.558e-05  pQn=4.807395  pQmin=5.045246
Step716  Qn=1.680e-05  pQn=4.774687  pQmin=5.045246
Step717  Qn=1.578e-05  pQn=4.801947  pQmin=5.045246
Step718  Qn=1.057e-05  pQn=4.975943  pQmin=5.045246
Step719  Qn=1.125e-05  pQn=4.949001  pQmin=5.045246
Step720  Qn=1.589e-05  pQn=4.798919  pQmin=5.045246
Step721  Qn=1.010e-05  pQn=4.995757  pQmin=5.045246
Step722  Qn=1.062e-05  pQn=4.973928  pQmin=5.045246
Step723  Qn=2.232e-05  pQn=4.651308  pQmin=5.045246
Step724  Qn=9.125e-06  pQn=5.039767  pQmin=5.045246
Step725  Qn=1.073e-05  pQn=4.969428  pQmin=5.045246
Step726  Qn=1.567e-05  pQn=4.804993  pQmin=5.045246
Step727  Qn=1.346e-05  pQn=4.871069  pQmin=5.045246
Step728  Qn=9.260e-06  pQn=5.033411  pQmin=5.045246
Step729  Qn=1.004e-05  pQn=4.998262  pQmin=5.045246
Step730  Qn=1.566e-05  pQn=4.805257  pQmin=5.045246
Step731  Qn=9.014e-06  pQn=5.045060  pQmin=5.045246
Step732  Qn=1.570e-05  pQn=4.804023  pQmin=5.045246
Step733  Qn=1.318e-05  pQn=4.879988  pQmin=5.045246
Step734  Qn=1.024e-05  pQn=4.989517  pQmin=5.045246
Step735  Qn=1.307e-05  pQn=4.883576  pQmin=5.045246
Step736  Qn=1.371e-05  pQn=4.862834  pQmin=5.045246
Step737  Qn=3.117e-05  pQn=4.506234  pQmin=5.045246
Step738  Qn=1.386e-05  pQn=4.858330  pQmin=5.045246
Step739  Qn=9.596e-06  pQn=5.017922  pQmin=5.045246
Step740  Qn=9.891e-06  pQn=5.004774  pQmin=5.045246
Step741  Qn=3.668e-05  pQn=4.435573  pQmin=5.045246
Step742  Qn=9.027e-06  pQn=5.044449  pQmin=5.045246
Step743  Qn=9.541e-06  pQn=5.020428  pQmin=5.045246
Step744  Qn=1.121e-05  pQn=4.950484  pQmin=5.045246
Step745  Qn=1.661e-05  pQn=4.779569  pQmin=5.045246
Step746  Qn=1.665e-05  pQn=4.778572  pQmin=5.045246
Step747  Qn=9.186e-06  pQn=5.036884  pQmin=5.045246
Step748  Qn=1.084e-05  pQn=4.964881  pQmin=5.045246
Step749  Qn=1.445e-05  pQn=4.840014  pQmin=5.045246
Step750  Qn=1.666e-05  pQn=4.778432  pQmin=5.045246
Step751  Qn=2.731e-05  pQn=4.563736  pQmin=5.045246
Step752  Qn=9.289e-06  pQn=5.032046  pQmin=5.045246
Step753  Qn=1.189e-05  pQn=4.924934  pQmin=5.045246
Step754  Qn=9.361e-06  pQn=5.028656  pQmin=5.045246
Step755  Qn=1.046e-05  pQn=4.980671  pQmin=5.045246
Step756  Qn=1.126e-05  pQn=4.948412  pQmin=5.045246
Step757  Qn=1.783e-05  pQn=4.748842  pQmin=5.045246
Step758  Qn=9.695e-06  pQn=5.013469  pQmin=5.045246
Step759  Qn=1.207e-05  pQn=4.918459  pQmin=5.045246
Step760  Qn=9.056e-06  pQn=5.043080  pQmin=5.045246
Step761  Qn=1.010e-05  pQn=4.995601  pQmin=5.045246
Step762  Qn=9.518e-06  pQn=5.021470  pQmin=5.045246
Step763  Qn=1.283e-05  pQn=4.891737  pQmin=5.045246
Step764  Qn=1.156e-05  pQn=4.936937  pQmin=5.045246
Step765  Qn=1.594e-05  pQn=4.797524  pQmin=5.045246
Step766  Qn=1.738e-05  pQn=4.759998  pQmin=5.045246
Step767  Qn=1.280e-05  pQn=4.892937  pQmin=5.045246
Step768  Qn=9.058e-06  pQn=5.042987  pQmin=5.045246
Step769  Qn=1.035e-05  pQn=4.984917  pQmin=5.045246
Step770  Qn=1.226e-05  pQn=4.911633  pQmin=5.045246
Step771  Qn=1.086e-05  pQn=4.964335  pQmin=5.045246
Step772  Qn=2.654e-05  pQn=4.576036  pQmin=5.045246
Step773  Qn=1.008e-05  pQn=4.996717  pQmin=5.045246
Step774  Qn=1.022e-05  pQn=4.990350  pQmin=5.045246
Step775  Qn=1.691e-05  pQn=4.771747  pQmin=5.045246
Step776  Qn=1.117e-05  pQn=4.952070  pQmin=5.045246
Step777  Qn=1.836e-05  pQn=4.736167  pQmin=5.045246
